id,profit,online,age,inc,tenure,district
16840,-54,0,,,30.82999992,1100
16841,119,0,5,5,20.82999992,1100
16842,0,0,5,2,29.90999985,1300
16843,22,0,5,4,8.25,1200
16844,79,0,7,3,15.90999985,1200
16845,-83,0,,,6.329999924,1200
16846,278,0,2,7,6.579999924,1200
16847,-21,0,4,3,6.5,1300
16849,30,0,,,15.90999985,1300
16850,161,0,4,9,28.25,1200
16851,-1,0,4,6,9.329999924,1300
16852,38,0,4,9,2.160000086,1200
16853,-6,0,,,1.75,1200
16855,-24,0,1,1,5.329999924,1300
16856,397,0,5,9,2.579999924,1300
16857,17,0,3,6,6.579999924,1200
16858,10,0,2,2,0.159999996,1200
16859,-55,0,4,7,11.65999985,1200
16860,-32,0,4,5,20.15999985,1200
16861,379,0,6,3,28.65999985,1100
16862,207,0,7,1,11,1200
16863,-6,0,3,7,11.15999985,1300
16864,-1,0,,,3.329999924,1200
16865,77,0,7,6,4.75,1200
16866,-45,0,,,2.75,1200
16867,8,0,4,6,10.57999992,1200
16868,34,0,4,4,1.580000043,1200
16869,22,0,,,0.25,1200
16872,1,0,5,7,20.40999985,1200
16873,141,0,3,6,7.659999847,1200
16874,0,0,2,8,19.82999992,1200
16875,72,0,7,6,5,1200
16876,-68,0,6,,18.75,1200
16877,-11,0,,,2.160000086,1200
16878,40,0,7,6,19.90999985,1300
16879,193,0,3,9,2.910000086,1200
16880,-3,0,,,7,1200
16881,61,0,2,7,7.409999847,1200
16882,485,0,5,7,13.25,1200
16883,-29,0,1,7,4,1200
16884,731,0,7,5,31.82999992,1200
16885,-3,0,2,6,5.579999924,1100
16886,-8,0,2,3,3.75,1200
16887,5,0,4,6,4.829999924,1200
16888,-17,0,,,2.5,1200
16889,5,0,2,3,10.57999992,1100
16890,-12,0,,,6.579999924,1200
16891,441,0,3,6,16.15999985,1200
16892,-85,0,,,6.5,1100
16893,1175,0,3,9,5.579999924,1200
16895,-71,0,3,3,2.75,1200
16896,72,0,5,6,2.829999924,1100
16897,10,0,,1,3.079999924,1100
16898,-145,0,6,3,36.08000183,1100
16899,-183,0,,,9,1200
16900,284,0,3,6,7.909999847,1100
16901,207,0,5,6,10.5,1200
16902,-66,0,,,6.909999847,1200
16904,26,0,5,3,3.579999924,1200
16905,-2,0,,,7.409999847,1200
16906,-58,0,3,9,8.659999847,1200
16907,-31,0,4,7,6.659999847,1200
16908,10,0,,,3.410000086,1200
16909,116,0,,6,2.910000086,1200
16911,-74,0,,,0.660000026,1200
16912,407,0,,,11.32999992,1200
16913,-4,0,4,8,1.659999967,1200
16914,-132,0,,,5.909999847,1200
16915,-83,0,,,10.25,1200
16917,-34,0,3,1,11.25,1200
16918,-15,0,,,6.829999924,1200
16921,40,0,2,4,9.079999924,1200
16922,-40,0,,,13.25,1200
16923,383,0,5,8,5.079999924,1200
16924,4,0,,7,3.5,1200
16925,321,0,5,9,12.40999985,1200
16926,71,0,4,1,21.25,1300
16927,-16,0,3,1,4.75,1200
16928,34,0,4,6,16.07999992,1200
16929,558,0,5,6,32.65999985,1200
16930,296,0,7,3,12.82999992,1300
16931,-25,0,2,2,5.079999924,1200
16932,205,0,5,4,22.07999992,1200
16933,-40,0,,,3.160000086,1100
16934,74,0,3,9,9.75,1200
16935,-22,0,7,9,29,1200
16936,-132,0,6,6,10.65999985,1200
16937,55,0,3,4,19.07999992,1100
16938,-21,0,,,2.329999924,1200
16940,-190,0,6,4,1.830000043,1200
16941,16,0,3,5,5.909999847,1200
16942,-80,0,,,0.910000026,1200
16943,48,0,6,3,22.25,1300
16944,-15,0,4,7,0.829999983,1200
16945,80,0,3,7,5.159999847,1200
16947,-156,0,7,3,22.07999992,1200
16949,-107,0,,,4.75,1200
16951,-29,0,3,2,4.329999924,1200
16952,-110,0,,,10.5,1200
16953,-29,0,6,6,5.25,1200
16954,-4,0,,,0.159999996,1200
16955,-51,0,,,5.159999847,1200
16956,-21,0,,,1.25,1200
16958,-66,0,3,7,13.32999992,1300
16959,25,0,,,37.25,1200
16960,170,0,3,3,6.579999924,1300
16961,-71,0,,,1.159999967,1200
16962,208,0,3,6,2.660000086,1200
16963,-20,0,6,3,4.5,1200
16964,-84,0,4,1,6.5,1100
16965,-38,0,4,8,2.5,1200
16966,588,0,3,9,18.57999992,1200
16968,-98,0,3,3,4,1200
16969,64,0,,,24.5,1100
16970,-35,0,4,6,5.579999924,1300
16972,23,0,3,,3.160000086,1200
16973,93,0,4,5,5.659999847,1300
16974,10,0,4,6,3.329999924,1200
16978,-12,0,5,7,14.57999992,1200
16981,91,0,3,6,12.57999992,1200
16982,300,0,3,7,13.40999985,1200
16983,13,0,5,3,23.82999992,1200
16984,221,0,6,2,22.07999992,1200
16985,114,0,4,6,17.75,1200
16986,772,0,5,3,8,1200
16987,-42,0,5,,3.75,1200
16989,-72,0,3,8,1.159999967,1200
16990,99,0,4,9,15.25,1200
16991,92,0,3,5,4.25,1200
16992,-15,0,6,2,22.82999992,1200
16993,-65,0,3,8,7.409999847,1200
16994,191,0,6,7,11,1200
16995,248,0,7,4,2.160000086,1100
16996,-80,0,,,4.75,1200
16997,486,0,4,7,13.32999992,1200
16998,-100,0,4,3,29.25,1200
16999,68,0,5,3,4.909999847,1200
17000,257,0,2,9,11.07999992,1200
17001,322,0,3,5,13.07999992,1300
17002,56,0,6,7,16.32999992,1200
17003,0,0,,4,5.5,1100
17004,158,0,,,6.5,1200
17005,13,0,,,0.409999996,1300
17006,14,0,,,1.909999967,1200
17007,146,0,3,4,6.409999847,1200
17008,-20,0,,,7.329999924,1200
17009,353,0,2,6,6.909999847,1200
17011,12,0,,,0.5,1100
17012,-212,0,3,5,7.75,1200
17014,10,0,,,3.910000086,1300
17015,-8,0,7,2,2.5,1100
17016,-3,0,3,6,2.660000086,1200
17017,-6,0,3,9,3.160000086,1200
17018,201,0,3,5,17.65999985,1200
17019,110,0,3,7,5.75,1200
17020,-67,0,5,9,1.080000043,1200
17021,137,0,2,5,5.5,1200
17022,654,0,7,5,21.5,1200
17023,4,0,5,7,6.579999924,1300
17024,171,0,4,9,14.5,1200
17025,418,0,6,7,17.82999992,1200
17026,143,0,7,4,32.40999985,1200
17027,445,0,,,6.659999847,1200
17029,502,0,7,1,38.83000183,1200
17030,-69,0,,,3.75,1100
17031,178,0,2,3,0.660000026,1200
17032,-1,0,3,7,5.329999924,1200
17033,-61,0,3,3,5.409999847,1200
17034,158,0,,,0.660000026,1200
17035,122,0,5,9,16.57999992,1200
17036,-25,0,,,2.75,1200
17037,-21,0,5,3,7.159999847,1100
17038,31,0,5,1,2.410000086,1200
17039,13,0,,,1.330000043,1200
17040,-60,0,,,12.25,1200
17041,-51,0,5,6,8.5,1200
17042,-33,0,2,6,3,1200
17043,-46,0,2,7,11.82999992,1200
17044,-3,0,,,9.159999847,1200
17046,365,0,3,9,10.65999985,1200
17047,-114,0,5,5,17.07999992,1100
17048,28,0,5,6,6.5,1200
17049,-33,0,3,6,2.25,1200
17050,21,0,5,8,4.909999847,1100
17051,50,0,6,4,3.079999924,1100
17052,118,0,6,7,27.65999985,1200
17053,90,0,2,8,1.409999967,1200
17054,-29,0,2,6,5.909999847,1200
17055,1,0,2,1,4.75,1200
17056,821,0,4,6,25.25,1200
17057,531,0,5,7,8.25,1200
17058,65,0,,,1.909999967,1200
17059,-71,0,4,7,25.75,1200
17060,13,0,2,3,4.159999847,1200
17061,-4,0,,,1.75,1200
17062,77,0,3,7,12.82999992,1200
17063,59,0,,,0.579999983,1300
17064,153,0,3,7,16.57999992,1200
17065,183,0,4,9,15.82999992,1200
17066,558,0,7,4,7.329999924,1200
17067,210,0,5,5,27.5,1200
17068,25,0,4,3,5.409999847,1200
17069,101,0,6,3,6.579999924,1200
17070,-29,0,4,6,12.32999992,1100
17071,-77,0,3,6,7.579999924,1200
17072,189,0,5,7,38.40999985,1200
17073,16,0,6,7,12.75,1200
17074,23,0,6,2,18.25,1200
17075,3,0,4,2,1.409999967,1300
17076,-28,0,,,1.5,1200
17077,38,0,5,3,0.159999996,1200
17078,27,0,4,4,8.909999847,1200
17079,101,0,2,6,9.75,1200
17080,34,0,5,8,1.409999967,1200
17081,-10,0,5,6,5.25,1100
17082,253,0,3,9,2.329999924,1200
17083,-33,0,,,3.329999924,1100
17084,-76,0,5,3,8.329999924,1200
17085,-32,0,,,2.660000086,1200
17086,662,0,,,0.25,1200
17087,-125,0,2,3,4.079999924,1200
17088,27,0,5,3,13.57999992,1200
17089,-82,0,,,4.579999924,1300
17090,1123,0,6,3,7.329999924,1200
17092,554,0,3,6,5.329999924,1100
17094,5,0,,,1,1200
17095,-13,0,7,1,6.079999924,1200
17096,8,0,,,0.330000013,1200
17098,-26,0,,,1.080000043,1100
17099,289,0,5,9,3.25,1200
17100,254,0,,,26.40999985,1200
17102,24,0,5,4,3.75,1200
17103,-9,0,,,1.080000043,1200
17104,36,0,5,7,8.659999847,1200
17105,21,0,3,5,1.5,1200
17106,10,0,4,7,10.07999992,1200
17107,318,0,3,8,2.410000086,1200
17108,1317,0,3,7,10.57999992,1200
17109,-40,0,,,3.5,1200
17110,-163,0,5,4,12.25,1200
17111,-34,0,5,5,5.75,1200
17112,-32,0,,,5.159999847,1300
17113,-84,0,4,6,30.15999985,1300
17114,84,0,6,6,33.58000183,1200
17115,-57,0,,,0.660000026,1200
17116,13,0,4,9,4.25,1200
17117,96,0,4,6,14.07999992,1200
17118,-9,0,4,2,18.75,1300
17119,-30,0,4,7,4,1200
17120,142,0,5,7,23.5,1200
17123,10,0,,1,0.25,1300
17124,-29,0,5,9,8.409999847,1200
17127,-102,0,2,5,10.65999985,1100
17128,-17,0,,,17.90999985,1200
17129,106,0,2,6,2.410000086,1200
17131,113,0,7,7,18.15999985,1100
17132,-19,0,,3,4.659999847,1200
17133,389,0,3,1,0.5,1200
17137,511,0,6,9,17.15999985,1200
17138,43,0,5,3,4.159999847,1200
17140,-17,0,,1,3.329999924,1200
17141,-25,0,2,4,3.410000086,1300
17144,-9,0,2,1,3.079999924,1200
17145,1115,0,6,6,31,1200
17146,-50,0,6,7,4.329999924,1200
17147,399,0,3,5,9.079999924,1200
17148,-79,0,2,6,3.75,1300
17149,603,0,3,5,6.079999924,1200
17150,-55,0,6,1,23.82999992,1300
17151,25,0,,,4,1300
17152,-59,0,7,1,7.079999924,1100
17153,5,0,5,4,24.57999992,1300
17154,-57,0,5,6,11.82999992,1200
17155,105,0,5,7,29,1200
17156,-1,0,2,1,7.159999847,1200
17157,264,0,7,3,28.57999992,1200
17158,-6,0,2,2,7.409999847,1300
17159,47,0,,,12.82999992,1300
17160,-9,0,3,7,11.75,1200
17161,-18,0,,,1.75,1200
17162,-53,0,2,6,4.25,1200
17165,177,0,,,9.75,1200
17167,-73,0,,,2.5,1200
17169,-102,0,3,6,15.25,1200
17170,34,0,,,6.659999847,1200
17171,58,0,4,7,15.40999985,1200
17172,-20,0,,9,8.5,1200
17173,183,0,7,3,8.329999924,1200
17176,-78,0,,,15.32999992,1200
17177,431,0,3,8,11,1200
17178,16,0,,,0.330000013,1100
17179,58,0,5,6,5.159999847,1200
17180,-2,0,5,9,4.5,1200
17183,164,0,3,6,10.57999992,1300
17184,-89,0,2,6,4.829999924,1200
17185,103,0,5,6,21.90999985,1200
17186,7,0,,,15,1200
17187,265,0,,,11.07999992,1200
17188,322,0,,,4,1200
17189,166,0,7,6,1.909999967,1100
17190,-45,0,3,6,3.579999924,1200
17191,13,0,3,9,4.659999847,1200
17192,-81,0,5,6,15.25,1200
17193,57,0,1,4,0.25,1200
17194,198,0,6,3,10.65999985,1200
17195,911,0,3,6,11.32999992,1200
17196,-29,0,,,6.829999924,1100
17197,550,0,4,9,25.07999992,1200
17198,-148,0,5,6,30.82999992,1200
17199,-33,0,3,6,4.5,1200
17200,-33,0,4,1,2.5,1300
17201,116,0,3,1,4.329999924,1100
17203,741,0,7,7,11.65999985,1100
17204,-126,0,7,6,14.40999985,1200
17205,-38,0,3,4,7.579999924,1200
17206,21,0,4,4,5.909999847,1300
17207,-1,0,2,,3.25,1200
17208,97,0,7,4,4,1300
17209,-57,0,6,4,36.83000183,1200
17210,0,0,,,4.5,1200
17211,43,0,5,4,1.830000043,1200
17212,-24,0,4,1,31.5,1200
17213,-82,0,5,7,6.579999924,1200
17214,217,0,,,18.40999985,1200
17215,105,0,3,5,22.07999992,1200
17216,-25,0,,,3.660000086,1200
17217,-10,0,,,7.329999924,1200
17219,427,0,7,3,26.32999992,1200
17220,-28,0,,4,3.75,1200
17221,-91,0,5,2,3.410000086,1200
17222,-1,0,3,6,15.90999985,1200
17223,-148,0,4,6,14.25,1200
17224,123,0,2,4,3.660000086,1200
17225,-179,0,6,4,30.25,1300
17226,296,0,5,3,6.579999924,1300
17227,-73,0,,2,23.75,1200
17228,16,0,1,4,5.409999847,1200
17229,-24,0,2,2,6.409999847,1200
17230,-21,0,,,1.659999967,1100
17231,287,0,3,9,8.659999847,1300
17232,-48,0,2,7,4.75,1200
17233,31,0,7,7,18,1200
17234,-143,0,2,5,4.159999847,1300
17235,-78,0,7,1,16.65999985,1100
17237,990,0,6,3,24.75,1100
17238,85,0,4,9,5.329999924,1200
17239,-35,0,4,6,4.5,1200
17240,-12,0,,,0.409999996,1200
17241,-62,0,7,1,21.40999985,1200
17242,-104,0,5,5,6.409999847,1100
17243,-106,0,,,16,1200
17244,87,0,5,9,8.659999847,1200
17245,-28,0,4,4,2.410000086,1300
17246,45,0,4,5,9.5,1200
17247,3,0,5,6,1.409999967,1200
17248,58,0,5,4,25.57999992,1300
17249,-31,0,,,3,1200
17250,186,0,2,6,1.659999967,1200
17251,44,0,5,9,7.5,1200
17252,-99,0,2,6,6.829999924,1200
17254,18,0,3,8,3.329999924,1200
17255,-5,0,,,0.910000026,1100
17256,162,0,7,2,8.829999924,1200
17257,-78,0,7,4,35,1200
17258,447,0,6,8,7.579999924,1200
17259,220,0,,,1.5,1200
17260,-56,0,4,9,8.909999847,1300
17261,-5,0,,,15.5,1200
17262,63,0,5,6,1.75,1200
17263,-56,0,,,3.5,1200
17264,-14,0,2,3,3.410000086,1200
17265,-102,0,3,7,23.5,1200
17266,940,0,,,28.82999992,1200
17267,-22,0,2,6,3.079999924,1200
17268,-159,0,,,6.829999924,1200
17269,21,0,2,6,10.90999985,1300
17270,-34,0,2,6,4.659999847,1200
17271,13,0,,,0.25,1200
17272,-10,0,4,9,11.82999992,1200
17273,16,0,,,4.75,1300
17274,-30,0,,,2.910000086,1200
17275,264,0,,,21.82999992,1200
17276,311,0,1,7,3.079999924,1200
17277,287,0,4,6,9.079999924,1200
17278,-16,0,4,5,8.75,1300
17279,497,0,4,6,0.910000026,1300
17280,-45,0,,,6.75,1200
17281,-36,0,4,3,6.329999924,1200
17282,52,0,4,8,15.32999992,1200
17283,-24,0,2,3,8.659999847,1200
17284,194,0,4,6,0.5,1300
17285,-91,0,3,9,11.5,1200
17286,-2,0,,,8.409999847,1200
17287,-26,0,,,7.409999847,1100
17288,253,0,2,1,5.579999924,1100
17289,991,0,7,2,35.65999985,1300
17290,305,0,,,4.25,1200
17292,-1,0,,,2.25,1200
17293,2,0,,,1.330000043,1200
17294,179,0,2,4,10.65999985,1200
17295,1121,0,3,9,5.579999924,1200
17296,1,0,,5,6.909999847,1200
17297,-29,0,,,7.909999847,1200
17298,-21,0,3,4,0.330000013,1200
17299,-59,0,7,2,10.75,1200
17300,36,0,,,1.330000043,1200
17303,-33,0,,1,1.080000043,1200
17304,-10,0,,,14.90999985,1200
17305,-24,0,6,3,4.159999847,1200
17306,-16,0,2,4,2.660000086,1100
17307,-95,0,6,5,28.40999985,1200
17308,-30,0,,,4.5,1200
17309,458,0,4,7,8.579999924,1200
17310,36,0,2,4,1.75,1200
17311,12,0,3,8,1.25,1200
17312,-84,0,4,5,3.410000086,1200
17313,1126,0,3,7,15.57999992,1200
17314,-50,0,3,4,13.32999992,1200
17315,44,0,3,6,4.079999924,1200
17318,13,0,7,7,21.57999992,1200
17321,-47,0,4,6,13.90999985,1200
17322,142,0,4,9,26.75,1200
17323,-68,0,2,5,9.5,1300
17325,-4,0,3,9,6.579999924,1200
17327,193,0,3,7,21.5,1200
17328,111,0,,,5.5,1200
17329,194,0,7,2,0.159999996,1300
17330,12,0,,,2.329999924,1200
17331,-130,0,,,4.25,1200
17332,203,0,4,6,8.579999924,1200
17333,-17,0,3,6,4.829999924,1100
17334,-18,0,7,1,6,1200
17336,-5,0,2,8,2.910000086,1200
17337,182,0,4,7,5.659999847,1200
17338,-18,0,2,1,3,1300
17339,-45,0,3,7,0.159999996,1300
17340,12,0,,,0.5,1200
17341,132,0,,,19.25,1200
17343,1323,0,7,1,23.57999992,1100
17344,-26,0,,,0.75,1200
17345,-2,0,,,0.579999983,1200
17346,10,0,,,0.159999996,1200
17347,-79,0,4,5,5.329999924,1200
17349,13,0,5,9,5.5,1200
17350,-129,0,,,3.75,1200
17351,-46,0,,,17.32999992,1200
17352,450,0,6,4,11.40999985,1200
17353,109,0,,,12.82999992,1200
17354,-3,0,4,8,9.5,1300
17355,-18,0,2,1,2.410000086,1200
17356,115,0,4,6,18.5,1200
17357,-64,0,4,7,6.25,1200
17358,270,0,7,3,19.15999985,1200
17359,-36,0,4,,6.659999847,1200
17360,-26,0,2,6,4,1200
17361,57,0,2,7,11.75,1200
17362,1786,0,7,6,29.25,1300
17363,-59,0,5,2,4.25,1200
17364,-73,0,,,10.90999985,1200
17365,328,0,7,6,9.079999924,1200
17366,1717,0,6,8,21.32999992,1200
17367,88,0,2,4,9.329999924,1200
17368,80,0,4,8,8.659999847,1300
17369,-8,0,,,14.75,1100
17370,349,0,3,9,3.329999924,1200
17372,211,0,7,2,24.90999985,1200
17373,219,0,6,6,21,1200
17374,94,0,5,3,8.579999924,1200
17375,1233,0,,,6.25,1100
17376,-49,0,,,8.25,1200
17377,113,0,7,1,18.90999985,1100
17378,-15,0,,5,7,1300
17379,-51,0,4,6,1.830000043,1200
17380,45,0,3,5,5.25,1300
17381,675,0,7,4,28.65999985,1200
17382,7,0,3,3,5.579999924,1200
17383,-40,0,4,6,11.57999992,1200
17384,326,0,2,7,5.909999847,1300
17385,401,0,2,9,2.75,1200
17386,88,0,2,7,4.5,1100
17387,-21,0,,,1.409999967,1200
17388,596,0,3,8,6.329999924,1300
17389,-7,0,4,7,16,1200
17390,304,0,7,3,1.580000043,1200
17391,6,0,,,2,1300
17392,727,0,4,9,10.57999992,1200
17393,180,0,2,9,5.329999924,1200
17394,-72,0,6,4,23.40999985,1200
17396,-113,0,6,5,26.82999992,1300
17397,26,0,4,4,17.5,1200
17398,1455,0,4,7,4.409999847,1200
17399,4,0,,,4.409999847,1200
17400,-55,0,3,6,16.65999985,1300
17401,-18,0,,,0.910000026,1200
17402,-82,0,,,11.07999992,1200
17403,729,0,4,9,1.580000043,1200
17404,509,0,6,2,13.57999992,1200
17405,-61,0,6,5,34.5,1300
17407,118,0,7,6,19.15999985,1200
17408,165,0,,,0.159999996,1300
17409,-56,0,7,3,3.660000086,1200
17410,-4,0,5,9,10.57999992,1200
17411,593,0,5,6,9.659999847,1100
17412,-196,0,4,6,18.40999985,1200
17413,14,0,,,3.579999924,1200
17414,9,0,7,4,0.910000026,1300
17415,36,0,3,7,19.07999992,1300
17416,-22,0,,,4.079999924,1100
17417,-183,0,3,3,2.579999924,1200
17418,-62,0,6,2,7.079999924,1200
17419,-25,0,5,7,25,1200
17420,17,0,,5,1.5,1200
17421,-35,0,,,3.910000086,1200
17422,-32,0,3,6,1.080000043,1100
17423,-48,0,6,3,0.159999996,1200
17424,15,0,7,9,8.409999847,1200
17425,52,0,2,9,8.5,1200
17426,179,0,3,4,6.75,1200
17427,172,0,7,1,14.32999992,1200
17428,351,0,5,7,3.5,1200
17429,139,0,3,9,7.409999847,1200
17430,-18,0,2,6,2,1200
17432,48,0,4,9,5.079999924,1200
17433,-41,0,4,1,1.659999967,1200
17435,-149,0,5,6,40.15999985,1200
17436,0,0,,,5.079999924,1200
17437,-95,0,2,3,10.07999992,1200
17438,-35,0,6,3,13.32999992,1100
17439,254,0,7,5,22.07999992,1300
17440,16,0,,,0.25,1300
17441,308,0,6,4,15.65999985,1200
17442,145,0,2,1,5.25,1200
17443,-21,0,,,0.5,1200
17444,20,0,2,6,4,1200
17445,769,0,7,1,19.25,1100
17446,-46,0,,,7.579999924,1200
17447,-18,0,4,7,6.659999847,1200
17448,-81,0,6,3,18.15999985,1200
17449,39,0,,,0.660000026,1200
17450,570,0,5,4,28.32999992,1200
17451,-70,0,,,3.079999924,1200
17452,10,0,,,1.5,1200
17453,-58,0,,,3,1200
17454,-61,0,2,,6.659999847,1200
17455,238,0,4,7,14.5,1200
17456,-3,0,,,5.409999847,1200
17457,-67,0,6,4,12.40999985,1200
17459,87,0,,,30.75,1200
17460,401,0,4,9,2.579999924,1200
17461,-121,0,4,4,6.75,1200
17462,5,0,,,29.25,1200
17463,375,0,5,6,5.079999924,1200
17464,356,0,4,6,11.07999992,1200
17465,-4,0,6,4,15.25,1200
17466,-97,0,3,8,6,1200
17467,-2,0,3,1,6.409999847,1300
17468,156,0,6,3,34.33000183,1100
17470,307,0,7,1,29,1200
17471,86,0,,,0.829999983,1200
17472,337,0,4,8,3.579999924,1300
17473,-50,0,5,6,5.409999847,1200
17474,-45,0,5,9,10.65999985,1300
17475,-37,0,,,4.409999847,1200
17476,330,0,,,26.07999992,1200
17477,-3,0,,,6.159999847,1200
17478,-50,0,2,9,5.909999847,1200
17479,37,0,6,1,16.15999985,1300
17480,-70,0,5,,6,1200
17481,68,0,6,9,13,1300
17482,-78,0,7,1,6.579999924,1200
17483,15,0,,,4.079999924,1300
17484,301,0,4,8,9.25,1200
17486,117,0,5,9,8.5,1200
17487,1,0,2,5,4.75,1200
17489,300,0,7,9,0.579999983,1200
17490,38,0,,,5,1100
17491,-106,0,,,10.75,1200
17492,-67,0,6,8,24.15999985,1200
17493,-17,0,4,1,15.25,1300
17494,102,0,2,7,8.329999924,1200
17495,178,0,,,3.079999924,1200
17496,-33,0,4,7,11.40999985,1200
17497,-14,0,,,4.5,1200
17498,23,0,,,0.910000026,1300
17499,62,0,,,6.159999847,1200
17501,47,0,,,0.25,1300
17502,-32,0,5,4,18.32999992,1200
17503,-12,0,4,6,5.159999847,1100
17504,95,0,4,7,4.159999847,1200
17505,129,0,3,7,21.82999992,1200
17506,8,0,,,0.5,1200
17507,-16,0,7,9,1,1200
17508,-14,0,,6,0.829999983,1300
17509,130,0,1,1,4.159999847,1200
17510,19,0,,,11.32999992,1200
17511,-55,0,4,1,0.829999983,1300
17512,-19,0,2,6,4.329999924,1200
17513,-30,0,6,1,15.07999992,1100
17514,-176,0,,,3.25,1200
17516,-2,0,2,6,0.25,1200
17517,-31,0,6,4,20.65999985,1200
17518,18,0,5,6,9.659999847,1200
17519,150,0,3,9,4.409999847,1200
17520,-5,0,2,7,1.330000043,1200
17521,-5,0,,,1.159999967,1200
17522,186,0,6,5,31.32999992,1200
17523,173,0,4,7,30.07999992,1200
17524,-6,0,1,5,2.410000086,1200
17525,32,0,4,8,2.75,1200
17526,46,0,3,7,4.579999924,1200
17528,97,0,7,3,19.15999985,1300
17530,-46,0,4,2,1.909999967,1200
17531,5,0,,,2.829999924,1200
17532,8,0,6,9,9.25,1200
17533,-43,0,4,5,18.40999985,1100
17534,-17,0,5,7,32.15999985,1200
17535,-63,0,5,,7,1200
17536,192,0,4,6,2,1200
17537,525,0,6,3,7.329999924,1200
17538,-54,0,4,6,18.07999992,1100
17540,-47,0,4,5,21.32999992,1200
17541,-92,0,,,15.25,1200
17542,-43,0,,,2.25,1200
17543,-19,0,,,9.75,1200
17544,-8,0,3,6,4.159999847,1200
17547,11,0,2,3,5.079999924,1200
17549,823,0,7,6,31.65999985,1200
17550,-79,0,5,6,33.58000183,1300
17551,293,0,,,32.58000183,1200
17552,-35,0,1,3,3.75,1200
17553,20,0,,,8.079999924,1200
17554,-31,0,4,7,4.659999847,1200
17555,-7,0,,7,7.409999847,1200
17556,-1,0,3,6,7,1200
17557,-79,0,6,1,17.90999985,1200
17559,247,0,3,7,14.07999992,1200
17562,-24,0,7,2,34.33000183,1100
17563,490,0,5,5,13.57999992,1200
17564,5,0,4,6,5.159999847,1200
17566,231,0,5,6,30.90999985,1300
17567,17,0,1,3,5.579999924,1200
17568,-23,0,7,1,1.909999967,1200
17570,137,0,6,1,15.5,1300
17571,8,0,2,3,10.15999985,1100
17572,-8,0,,,3.079999924,1200
17573,80,0,,,7.909999847,1200
17575,60,0,6,3,15.75,1200
17576,-126,0,2,6,5.079999924,1200
17577,-47,0,,,5.409999847,1200
17578,-64,0,2,3,5.5,1300
17579,-114,0,7,1,18.57999992,1100
17580,-70,0,6,5,14.57999992,1200
17581,-65,0,3,1,6.579999924,1200
17582,42,0,2,,0.5,1200
17583,-31,0,3,4,4.659999847,1300
17584,149,0,4,8,14,1200
17585,1632,0,4,8,10.65999985,1200
17586,67,0,7,1,7.909999847,1200
17587,3,0,,,6.909999847,1200
17588,-161,0,2,9,4,1300
17589,44,0,3,6,9.25,1200
17590,630,0,3,6,2.660000086,1300
17591,434,0,4,9,12.40999985,1200
17592,-80,0,,4,2,1100
17593,-95,0,5,8,12.57999992,1200
17594,-79,0,,,16.65999985,1200
17595,223,0,5,9,11.32999992,1200
17596,-69,0,3,4,2.25,1100
17597,-21,0,3,4,19.07999992,1100
17598,-1,0,,,3.25,1200
17599,183,0,5,8,10.82999992,1200
17601,177,0,3,7,9.25,1200
17602,345,0,4,6,7.909999847,1200
17604,-9,0,,6,5.079999924,1200
17605,-27,0,,,0.660000026,1100
17606,1867,0,4,9,23.32999992,1200
17607,142,0,3,8,12.15999985,1200
17608,84,0,3,6,7.829999924,1200
17609,-22,0,,,15.5,1200
17610,88,0,4,7,7.829999924,1200
17611,153,0,4,9,11.57999992,1200
17612,511,0,6,5,37.40999985,1100
17613,16,0,6,7,15.90999985,1200
17614,240,0,,,33.65999985,1300
17615,1328,0,3,9,14.90999985,1200
17616,152,0,3,,6.659999847,1200
17617,1046,0,4,9,8.909999847,1200
17618,14,0,2,6,2.25,1200
17619,46,0,5,4,5.75,1200
17620,-146,0,6,7,13.07999992,1200
17621,311,0,7,5,22.07999992,1200
17622,963,0,4,8,8.159999847,1300
17623,-28,0,4,7,2.660000086,1200
17624,508,0,4,6,17.15999985,1200
17625,120,0,3,3,6.5,1200
17626,362,0,3,8,16.82999992,1200
17627,-47,0,,,0.829999983,1200
17628,-18,0,7,6,33.83000183,1200
17629,-26,0,,,7.079999924,1200
17630,279,0,3,5,10.57999992,1200
17631,-98,0,3,7,6.329999924,1200
17632,244,0,2,5,2,1200
17634,-55,0,,,14.07999992,1200
17635,-197,0,5,6,17.07999992,1200
17636,275,0,3,6,3.079999924,1200
17637,-29,0,3,3,0.910000026,1200
17638,-84,0,2,6,9.409999847,1200
17639,-12,0,,,0.409999996,1200
17640,-10,0,2,4,1.75,1200
17641,-12,0,,,2.5,1200
17642,-23,0,,,13.40999985,1200
17643,635,0,3,9,6.579999924,1200
17644,186,0,,,5.159999847,1200
17645,252,0,4,7,28.32999992,1200
17646,-14,0,2,4,4.579999924,1300
17647,89,0,7,8,14.57999992,1200
17648,286,0,4,3,27.15999985,1200
17649,344,0,4,9,7.579999924,1200
17650,354,0,4,8,22.57999992,1200
17651,-18,0,,,4.579999924,1200
17652,-162,0,,,25.90999985,1300
17653,698,0,5,7,20.25,1200
17654,92,0,5,9,25.07999992,1200
17655,-66,0,,3,3.329999924,1100
17656,-71,0,6,1,6.579999924,1200
17657,40,0,7,8,5,1200
17658,248,0,6,9,1.75,1300
17659,438,0,3,6,4.409999847,1300
17660,984,0,6,5,5.659999847,1300
